timestamp,hr_bpm,snr,rmssd_ms_trend,resp_per_min,face_idx,voice_db,voice_voiced,voice_pitch_hz,voice_speech_ratio,voice_tempo_per_min,voice_pauses_per_min,voice_avg_pause_sec
2026-06-17T11:48:13,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:14,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:15,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:15,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:16,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:17,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:18,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:19,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:19,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:20,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:21,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:22,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:23,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:24,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:24,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:25,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:26,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:27,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:28,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:29,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:29,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:30,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:31,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:32,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:33,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:34,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:34,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:35,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:36,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:37,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:38,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:39,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:39,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:40,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:41,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:42,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:43,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:44,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:44,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:45,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:46,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:47,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:48,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:49,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:49,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:50,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:51,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:52,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:53,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:54,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:54,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:55,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:56,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:57,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:58,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:58,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:48:59,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:00,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:01,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:02,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:03,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:03,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:04,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:05,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:06,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:07,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:07,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:08,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:09,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:10,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:11,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:12,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:13,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:13,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:14,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:15,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:16,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:17,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:17,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:18,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:19,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:20,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:21,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:22,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:22,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:23,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:24,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:25,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:26,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:26,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:27,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:28,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:29,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:30,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:31,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:31,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:32,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:33,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:34,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:35,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:35,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:36,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:37,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:38,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:39,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:40,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:40,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:41,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:42,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:43,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:44,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:45,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:45,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:49:46,67.9,5.5,231.9,15.1,0,-91.4,0,296,0.004,1.0,1.00,59.26
2026-06-17T11:49:47,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,58.50
2026-06-17T11:49:48,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,57.60
2026-06-17T11:49:49,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,56.77
2026-06-17T11:49:50,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,55.94
2026-06-17T11:49:51,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,55.10
2026-06-17T11:49:51,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,54.21
2026-06-17T11:49:52,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,53.31
2026-06-17T11:49:53,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,52.48
2026-06-17T11:49:54,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,51.65
2026-06-17T11:49:55,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,50.82
2026-06-17T11:49:56,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,49.98
2026-06-17T11:49:56,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,49.22
2026-06-17T11:49:57,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,48.38
2026-06-17T11:49:58,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,47.55
2026-06-17T11:49:59,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,46.72
2026-06-17T11:50:00,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,45.95
2026-06-17T11:50:00,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,45.12
2026-06-17T11:50:01,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,44.29
2026-06-17T11:50:02,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,43.46
2026-06-17T11:50:03,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,42.69
2026-06-17T11:50:04,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,41.79
2026-06-17T11:50:05,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,40.96
2026-06-17T11:50:05,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,40.13
2026-06-17T11:50:06,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,39.30
2026-06-17T11:50:07,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,38.53
2026-06-17T11:50:08,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,37.70
2026-06-17T11:50:09,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,36.93
2026-06-17T11:50:10,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,36.03
2026-06-17T11:50:10,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,35.26
2026-06-17T11:50:11,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,34.37
2026-06-17T11:50:12,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,33.54
2026-06-17T11:50:13,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,32.70
2026-06-17T11:50:14,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,31.94
2026-06-17T11:50:15,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,31.04
2026-06-17T11:50:15,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,30.27
2026-06-17T11:50:16,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,29.44
2026-06-17T11:50:17,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,28.67
2026-06-17T11:50:18,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,27.84
2026-06-17T11:50:19,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,27.07
2026-06-17T11:50:19,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,26.24
2026-06-17T11:50:20,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,25.47
2026-06-17T11:50:21,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,24.64
2026-06-17T11:50:22,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,23.81
2026-06-17T11:50:23,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,23.04
2026-06-17T11:50:23,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,22.14
2026-06-17T11:50:24,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,21.38
2026-06-17T11:50:25,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,20.48
2026-06-17T11:50:26,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,19.65
2026-06-17T11:50:27,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,18.82
2026-06-17T11:50:28,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,17.98
2026-06-17T11:50:28,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,17.15
2026-06-17T11:50:29,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,16.32
2026-06-17T11:50:30,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,15.49
2026-06-17T11:50:31,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,14.72
2026-06-17T11:50:32,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,13.82
2026-06-17T11:50:33,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,12.99
2026-06-17T11:50:33,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,12.16
2026-06-17T11:50:34,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,11.33
2026-06-17T11:50:35,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,10.56
2026-06-17T11:50:36,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,9.66
2026-06-17T11:50:37,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,8.90
2026-06-17T11:50:38,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,8.06
2026-06-17T11:50:38,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,7.30
2026-06-17T11:50:39,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,6.40
2026-06-17T11:50:40,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,5.63
2026-06-17T11:50:41,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,4.74
2026-06-17T11:50:42,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,3.97
2026-06-17T11:50:43,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,3.07
2026-06-17T11:50:43,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,2.24
2026-06-17T11:50:44,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,1.00,1.41
2026-06-17T11:50:45,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.004,1.0,0.00,
2026-06-17T11:50:46,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:47,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:47,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:48,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:49,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:50,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:51,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:52,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:53,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:53,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:54,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:55,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:56,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:57,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:58,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
2026-06-17T11:50:58,67.9,5.5,231.9,15.1,0,-180.0,0,296,0.000,,0.00,
